Prompt ID,Prompt Type,Prompt Variation,Iteration,Olmo2-13B-zeroshot,Olmo2-13B-oneshot
26.0,COMM,1.0,1.0,Score: 38,Score: 38
26.0,COMM,1.0,2.0,Score: 38,Score: 38
26.0,COMM,1.0,3.0,Score: 35,Score: 30
26.0,COMM,1.0,4.0,Score: 38,Score: 35
26.0,COMM,1.0,5.0,Score: 30,Score: 30
26.0,COMM,1.0,6.0,Score: 38,Score: 35
26.0,COMM,1.0,7.0,Score: 35,Score: 30
26.0,COMM,1.0,8.0,Score: 35,Score: 32
26.0,COMM,1.0,9.0,Score: 35,Score: 35
26.0,COMM,1.0,10.0,Score: 36,Score: 33
26.0,COMM,1.0,1.0,Score: 35,Score: 35
26.0,COMM,1.0,2.0,Score: 36,Score: 38
26.0,COMM,1.0,3.0,Score: 38,Score: 30
26.0,COMM,1.0,4.0,Score: 38,Score: 35
26.0,COMM,1.0,5.0,Score: 35,Score: 35
26.0,COMM,1.0,6.0,Score: 38,Score: 35
26.0,COMM,1.0,7.0,Score: 38,Score: 35
26.0,COMM,1.0,8.0,Score: 36,Score: 35
26.0,COMM,1.0,9.0,Score: 35,Score: 30
26.0,COMM,1.0,10.0,Score: 38,Score: 35
26.0,COMM,1.0,1.0,Score: 38,Score: 35
26.0,COMM,1.0,2.0,Score: 38,Score: 30
26.0,COMM,1.0,3.0,Score: 37,Score: 32
26.0,COMM,1.0,4.0,Score: 35,Score: 34
26.0,COMM,1.0,5.0,Score: 37,Score: 35
26.0,COMM,1.0,6.0,Score: 38,Score: 35
26.0,COMM,1.0,7.0,Score: 35,Score: 31
26.0,COMM,1.0,8.0,Score: 38,Score: 35
26.0,COMM,1.0,9.0,Score: 37,Score: 30
26.0,COMM,1.0,10.0,Score: 35,Score: 30
27.0,LETT,1.0,1.0,Score: 35,Score: 28
27.0,LETT,1.0,2.0,Score: 35,Score: 30
27.0,LETT,1.0,3.0,Score: 38,Score: 30
27.0,LETT,1.0,4.0,Score: 38,Score: 30
27.0,LETT,2.0,1.0,Score: 38,Score: 30
27.0,LETT,2.0,2.0,Score: 38,Score: 30
27.0,LETT,2.0,3.0,Score: 40,Score: 30
27.0,LETT,2.0,4.0,Score: 38,Score: 30
27.0,LETT,3.0,1.0,Score: 35,Score: 30
27.0,LETT,3.0,2.0,Score: 38,Score: 28
27.0,LETT,3.0,3.0,Score: 37,Score: 30
27.0,LETT,3.0,4.0,Score: 38,Score: 30
28.0,ARG,1.0,1.0,Score: 35,Score: 35
28.0,ARG,1.0,2.0,Score: 35,Score: 35
28.0,ARG,1.0,3.0,Score: 36,Score: 36
28.0,ARG,1.0,4.0,Score: 35,Score: 29
28.0,ARG,2.0,1.0,Score: 35,Score: 33
28.0,ARG,2.0,2.0,Score: 35,Score: 33
28.0,ARG,2.0,3.0,Score: 35,Score: 36
28.0,ARG,2.0,4.0,Score: 30,Score: 30
28.0,ARG,3.0,1.0,Score: 30,Score: 34
28.0,ARG,3.0,2.0,Score: 35,Score: 35
28.0,ARG,3.0,3.0,Score: 35,Score: 32
28.0,ARG,3.0,4.0,Score: 36,Score: 31
29.0,NARR,1.0,1.0,Score: 30,Score: 28
29.0,NARR,1.0,2.0,Score: 35,Score: 30
29.0,NARR,1.0,3.0,Score: 35,Score: 23
29.0,NARR,1.0,4.0,Score: 30,Score: 30
29.0,NARR,2.0,1.0,Score: 35,Score: 25
29.0,NARR,2.0,2.0,Score: 35,Score: 30
29.0,NARR,2.0,3.0,Score: 36,Score: 24
29.0,NARR,2.0,4.0,Score: 30,Score: 28
29.0,NARR,3.0,1.0,Score: 27,Score: 30
29.0,NARR,3.0,2.0,Score: 35,Score: 30
29.0,NARR,3.0,3.0,Score: 30,Score: 24
29.0,NARR,3.0,4.0,Score: 35,Score: 29
30.0,ARG,1.0,1.0,Score: 38,Score: 30
30.0,ARG,1.0,2.0,Score: 40,Score: 35
30.0,ARG,1.0,3.0,Score: 39,Score: 30
30.0,ARG,1.0,4.0,Score: 38,Score: 30
30.0,ARG,2.0,1.0,Score: 38,Score: 30
30.0,ARG,2.0,2.0,Score: 36,Score: 35
30.0,ARG,2.0,3.0,Score: 35,Score: 30
30.0,ARG,2.0,4.0,Score: 38,Score: 30
30.0,ARG,3.0,1.0,Score: 38,Score: 30
30.0,ARG,3.0,2.0,Score: 38,Score: 30
30.0,ARG,3.0,3.0,Score: 38,Score: 30
30.0,ARG,3.0,4.0,Score: 35,Score: 30
31.0,SUGG,1.0,1.0,Score: 38,Score: 34
31.0,SUGG,1.0,2.0,Score: 35,Score: 34
31.0,SUGG,1.0,3.0,Score: 35,Score: 33
31.0,SUGG,1.0,4.0,Score: 38,Score: 35
31.0,SUGG,1.0,5.0,Score: 35,Score: 35
31.0,SUGG,1.0,6.0,Score: 35,Score: 34
31.0,SUGG,1.0,7.0,Score: 38,Score: 35
31.0,SUGG,1.0,8.0,Score: 38,Score: 35
31.0,SUGG,1.0,9.0,Score: 35,Score: 35
31.0,SUGG,1.0,10.0,Score: 35,Score: 30
31.0,SUGG,1.0,1.0,Score: 39,Score: 34
31.0,SUGG,1.0,2.0,Score: 38,Score: 35
31.0,SUGG,1.0,3.0,Score: 38,Score: 35
31.0,SUGG,1.0,4.0,Score: 38,Score: 35
31.0,SUGG,1.0,5.0,Score: 38,Score: 35
31.0,SUGG,1.0,6.0,Score: 39,Score: 35
31.0,SUGG,1.0,7.0,Score: 38,Score: 35
31.0,SUGG,1.0,8.0,Score: 38,Score: 35
31.0,SUGG,1.0,9.0,Score: 38,Score: 34
31.0,SUGG,1.0,10.0,Score: 38,Score: 35
31.0,SUGG,1.0,1.0,Score: 35,Score: 35
31.0,SUGG,1.0,2.0,Score: 38,Score: 34
31.0,SUGG,1.0,3.0,Score: 37,Score: 35
31.0,SUGG,1.0,4.0,Score: 38,Score: 35
31.0,SUGG,1.0,5.0,Score: 36,Score: 35
31.0,SUGG,1.0,6.0,Score: 38,Score: 35
31.0,SUGG,1.0,7.0,Score: 38,Score: 34
31.0,SUGG,1.0,8.0,Score: 36,Score: 34
31.0,SUGG,1.0,9.0,Score: 34,Score: 34
31.0,SUGG,1.0,10.0,Score: 35,Score: 35
31.0,SUGG,1.0,1.0,Score: 35,Score: 35
31.0,SUGG,1.0,2.0,Score: 39,Score: 35
31.0,SUGG,1.0,3.0,Score: 38,Score: 36
31.0,SUGG,1.0,4.0,Score: 38,Score: 34
31.0,SUGG,1.0,5.0,Score: 36,Score: 35
31.0,SUGG,1.0,6.0,Score: 38,Score: 35
31.0,SUGG,1.0,7.0,Score: 38,Score: 34
31.0,SUGG,1.0,8.0,Score: 38,Score: 35
31.0,SUGG,1.0,9.0,Score: 35,Score: 34
31.0,SUGG,1.0,10.0,Score: 34,Score: 35
31.0,SUGG,1.0,1.0,Score: 35,Score: 35
31.0,SUGG,1.0,2.0,Score: 39,Score: 35
31.0,SUGG,1.0,3.0,Score: 38,Score: 35
31.0,SUGG,1.0,4.0,Score: 38,Score: 35
31.0,SUGG,1.0,5.0,Score: 38,Score: 35
31.0,SUGG,1.0,6.0,Score: 38,Score: 30
31.0,SUGG,1.0,7.0,Score: 37,Score: 36
31.0,SUGG,1.0,8.0,Score: 39,Score: 35
31.0,SUGG,1.0,9.0,Score: 38,Score: 32
31.0,SUGG,1.0,10.0,Score: 36,Score: 35
32.0,COMM,1.0,1.0,Score: 38,Score: 35
32.0,COMM,1.0,2.0,Score: 38,Score: 35
32.0,COMM,1.0,3.0,Score: 38,Score: 35
32.0,COMM,1.0,4.0,Score: 38,Score: 35
32.0,COMM,1.0,5.0,Score: 38,Score: 35
32.0,COMM,1.0,6.0,Score: 40,Score: 35
32.0,COMM,1.0,7.0,Score: 39,Score: 36
32.0,COMM,1.0,8.0,Score: 38,Score: 35
32.0,COMM,1.0,9.0,Score: 38,Score: 35
32.0,COMM,1.0,10.0,Score: 38,Score: 35
32.0,COMM,2.0,1.0,Score: 39,Score: 35
32.0,COMM,2.0,2.0,Score: 40,Score: 40
32.0,COMM,2.0,3.0,Score: 40,Score: 40
32.0,COMM,2.0,4.0,Score: 38,Score: 37
32.0,COMM,2.0,5.0,Score: 40,Score: 35
32.0,COMM,2.0,6.0,Score: 40,Score: 40
32.0,COMM,2.0,7.0,Score: 40,Score: 35
32.0,COMM,2.0,8.0,Score: 38,Score: 40
32.0,COMM,2.0,9.0,Score: 40,Score: 38
32.0,COMM,2.0,10.0,Score: 40,Score: 38
32.0,COMM,3.0,1.0,Score: 38,Score: 35
32.0,COMM,3.0,2.0,Score: 39,Score: 34
32.0,COMM,3.0,3.0,Score: 38,Score: 35
32.0,COMM,3.0,4.0,Score: 36,Score: 38
32.0,COMM,3.0,5.0,Score: 35,Score: 28
32.0,COMM,3.0,6.0,Score: 38,Score: 35
32.0,COMM,3.0,7.0,Score: 38,Score: 35
32.0,COMM,3.0,8.0,Score: 38,Score: 35
32.0,COMM,3.0,9.0,Score: 38,Score: 36
32.0,COMM,3.0,10.0,Score: 38,Score: 35
32.0,COMM,4.0,1.0,Score: 40,Score: 35
32.0,COMM,4.0,2.0,Score: 40,Score: 40
32.0,COMM,4.0,3.0,Score: 40,Score: 38
32.0,COMM,4.0,4.0,Score: 38,Score: 35
32.0,COMM,4.0,5.0,Score: 40,Score: 38
32.0,COMM,4.0,6.0,Score: 38,Score: 40
32.0,COMM,4.0,7.0,Score: 40,Score: 35
32.0,COMM,4.0,8.0,Score: 39,Score: 40
32.0,COMM,4.0,9.0,Score: 39,Score: 35
32.0,COMM,4.0,10.0,Score: 38,Score: 40
32.0,COMM,5.0,1.0,Score: 38,Score: 35
32.0,COMM,5.0,2.0,Score: 38,Score: 35
32.0,COMM,5.0,3.0,Score: 38,Score: 37
32.0,COMM,5.0,4.0,Score: 39,Score: 40
32.0,COMM,5.0,5.0,Score: 35,Score: 35
32.0,COMM,5.0,6.0,Score: 40,Score: 38
32.0,COMM,5.0,7.0,Score: 40,Score: 40
32.0,COMM,5.0,8.0,Score: 40,Score: 40
32.0,COMM,5.0,9.0,Score: 38,Score: 35
32.0,COMM,5.0,10.0,Score: 40,Score: 40
33.0,NARR,1.0,1.0,Score: 36,Score: 35
33.0,NARR,1.0,2.0,Score: 35,Score: 35
33.0,NARR,1.0,3.0,Score: 36,Score: 34
33.0,NARR,1.0,4.0,Score: 38,Score: 37
33.0,NARR,2.0,1.0,Score: 37,Score: 34
33.0,NARR,2.0,2.0,Score: 38,Score: 36
33.0,NARR,2.0,3.0,Score: 35,Score: 35
33.0,NARR,2.0,4.0,Score: 38,Score: 34
33.0,NARR,3.0,1.0,Score: 35,Score: 34
33.0,NARR,3.0,2.0,Score: 35,Score: 34
33.0,NARR,3.0,3.0,Score: 36,Score: 37
33.0,NARR,3.0,4.0,Score: 37,Score: 38
34.0,NARR,1.0,1.0,Score: 35,Score: 35
34.0,NARR,1.0,2.0,Score: 35,Score: 37
34.0,NARR,1.0,3.0,Score: 30,Score: 34
34.0,NARR,1.0,4.0,Score: 30,Score: 35
34.0,NARR,2.0,1.0,Score: 35,Score: 35
34.0,NARR,2.0,2.0,Score: 30,Score: 34
34.0,NARR,2.0,3.0,Score: 32,Score: 36
34.0,NARR,2.0,4.0,Score: 30,Score: 35
34.0,NARR,3.0,1.0,Score: 27,Score: 35
34.0,NARR,3.0,2.0,Score: 35,Score: 30
34.0,NARR,3.0,3.0,Score: 32,Score: 35
34.0,NARR,3.0,4.0,Score: 35,Score: 30
35.0,LETT,1.0,1.0,Score: 36,Score: 35
35.0,LETT,1.0,2.0,Score: 30,Score: 35
35.0,LETT,1.0,3.0,Score: 35,Score: 35
35.0,LETT,1.0,4.0,Score: 36,Score: 30
35.0,LETT,2.0,1.0,Score: 35,Score: 30
35.0,LETT,2.0,2.0,Score: 38,Score: 35
35.0,LETT,2.0,3.0,Score: 35,Score: 32
35.0,LETT,2.0,4.0,Score: 36,Score: 35
35.0,LETT,3.0,1.0,Score: 35,Score: 30
35.0,LETT,3.0,2.0,Score: 35,Score: 35
35.0,LETT,3.0,3.0,Score: 30,Score: 30
35.0,LETT,3.0,4.0,Score: 35,Score: 35
36.0,COMM,1.0,0.0,Score: 40,Score: 35
36.0,COMM,1.0,1.0,Score: 35,Score: 38
36.0,COMM,1.0,2.0,Score: 35,Score: 34
36.0,COMM,1.0,3.0,Score: 35,Score: 30
36.0,COMM,2.0,0.0,Score: 35,Score: 30
36.0,COMM,2.0,1.0,Score: 38,Score: 35
36.0,COMM,2.0,2.0,Score: 38,Score: 35
36.0,COMM,2.0,3.0,Score: 37,Score: 35
36.0,COMM,3.0,0.0,Score: 35,Score: 35
36.0,COMM,3.0,1.0,Score: 35,Score: 30
36.0,COMM,3.0,2.0,Score: 35,Score: 29
36.0,COMM,3.0,3.0,Score: 34,Score: 32
37.0,ARG,1.0,1.0,Score: 35,Score: 39
37.0,ARG,1.0,2.0,Score: 35,Score: 36
37.0,ARG,1.0,3.0,Score: 35,Score: 37
37.0,ARG,1.0,4.0,Score: 35,Score: 39
37.0,ARG,1.0,5.0,Score: 38,Score: 38
37.0,ARG,1.0,6.0,Score: 34,Score: 37
37.0,ARG,1.0,7.0,Score: 35,Score: 40
37.0,ARG,1.0,8.0,Score: 35,Score: 40
37.0,ARG,1.0,9.0,Score: 35,Score: 40
37.0,ARG,1.0,10.0,Score: 35,Score: 39
37.0,ARG,2.0,1.0,Score: 38,Score: 37
37.0,ARG,2.0,2.0,Score: 34,Score: 35
37.0,ARG,2.0,3.0,Score: 35,Score: 38
37.0,ARG,2.0,4.0,Score: 35,Score: 36
37.0,ARG,2.0,5.0,Score: 35,Score: 39
37.0,ARG,2.0,6.0,Score: 34,Score: 40
37.0,ARG,2.0,7.0,Score: 35,Score: 38
37.0,ARG,2.0,8.0,Score: 35,Score: 37
37.0,ARG,2.0,9.0,Score: 36,Score: 37
37.0,ARG,2.0,10.0,Score: 35,Score: 37
37.0,ARG,3.0,1.0,Score: 35,Score: 38
37.0,ARG,3.0,2.0,Score: 34,Score: 37
37.0,ARG,3.0,3.0,Score: 35,Score: 39
37.0,ARG,3.0,4.0,Score: 37,Score: 36
37.0,ARG,3.0,5.0,Score: 36,Score: 40
37.0,ARG,3.0,6.0,Score: 35,Score: 36
37.0,ARG,3.0,7.0,Score: 35,Score: 35
37.0,ARG,3.0,8.0,Score: 38,Score: 36
37.0,ARG,3.0,9.0,Score: 35,Score: 35
37.0,ARG,3.0,10.0,Score: 35,Score: 37
37.0,ARG,4.0,1.0,Score: 35,Score: 37
37.0,ARG,4.0,2.0,Score: 35,Score: 40
37.0,ARG,4.0,3.0,Score: 35,Score: 38
37.0,ARG,4.0,4.0,Score: 35,Score: 35
37.0,ARG,4.0,5.0,Score: 30,Score: 39
37.0,ARG,4.0,6.0,Score: 35,Score: 40
37.0,ARG,4.0,7.0,Score: 35,Score: 38
37.0,ARG,4.0,8.0,Score: 35,Score: 36
37.0,ARG,4.0,9.0,Score: 35,Score: 37
37.0,ARG,4.0,10.0,Score: 34,Score: 40
37.0,ARG,5.0,1.0,Score: 35,Score: 35
37.0,ARG,5.0,2.0,Score: 37,Score: 40
37.0,ARG,5.0,3.0,Score: 35,Score: 40
37.0,ARG,5.0,4.0,Score: 35,Score: 40
37.0,ARG,5.0,5.0,Score: 35,Score: 40
37.0,ARG,5.0,6.0,Score: 36,Score: 36
37.0,ARG,5.0,7.0,Score: 35,Score: 38
37.0,ARG,5.0,8.0,Score: 36,Score: 39
37.0,ARG,5.0,9.0,Score: 35,Score: 39
37.0,ARG,5.0,10.0,Score: 37,Score: 40
38.0,ARG,1.0,1.0,Score: 35,Score: 34
38.0,ARG,1.0,2.0,Score: 35,Score: 35
38.0,ARG,1.0,3.0,Score: 35,Score: 35
38.0,ARG,1.0,4.0,Score: 35,Score: 36
38.0,ARG,1.0,5.0,Score: 35,Score: 35
38.0,ARG,1.0,6.0,Score: 35,Score: 35
38.0,ARG,1.0,7.0,Score: 35,Score: 35
38.0,ARG,1.0,8.0,Score: 34,Score: 35
38.0,ARG,1.0,9.0,Score: 35,Score: 35
38.0,ARG,1.0,10.0,Score: 35,Score: 35
38.0,ARG,2.0,1.0,Score: 35,Score: 35
38.0,ARG,2.0,2.0,Score: 38,Score: 35
38.0,ARG,2.0,3.0,Score: 35,Score: 35
38.0,ARG,2.0,4.0,Score: 37,Score: 35
38.0,ARG,2.0,5.0,Score: 38,Score: 35
38.0,ARG,2.0,6.0,Score: 38,Score: 35
38.0,ARG,2.0,7.0,Score: 36,Score: 35
38.0,ARG,2.0,8.0,Score: 35,Score: 35
38.0,ARG,2.0,9.0,Score: 38,Score: 35
38.0,ARG,2.0,10.0,Score: 38,Score: 35
38.0,ARG,3.0,1.0,Score: 38,Score: 35
38.0,ARG,3.0,2.0,Score: 38,Score: 35
38.0,ARG,3.0,3.0,Score: 38,Score: 35
38.0,ARG,3.0,4.0,Score: 38,Score: 35
38.0,ARG,3.0,5.0,Score: 37,Score: 35
38.0,ARG,3.0,6.0,Score: 35,Score: 35
38.0,ARG,3.0,7.0,Score: 38,Score: 35
38.0,ARG,3.0,8.0,Score: 38,Score: 35
38.0,ARG,3.0,9.0,Score: 38,Score: 38
38.0,ARG,3.0,10.0,Score: 38,Score: 35
38.0,ARG,4.0,1.0,Score: 30,Score: 35
38.0,ARG,4.0,2.0,Score: 37,Score: 35
38.0,ARG,4.0,3.0,Score: 37,Score: 35
38.0,ARG,4.0,4.0,Score: 37,Score: 35
38.0,ARG,4.0,5.0,Score: 35,Score: 35
38.0,ARG,4.0,6.0,Score: 35,Score: 35
38.0,ARG,4.0,7.0,Score: 36,Score: 35
38.0,ARG,4.0,8.0,Score: 36,Score: 35
38.0,ARG,4.0,9.0,Score: 35,Score: 35
38.0,ARG,4.0,10.0,Score: 35,Score: 35
38.0,ARG,5.0,1.0,Score: 35,Score: 35
38.0,ARG,5.0,2.0,Score: 38,Score: 35
38.0,ARG,5.0,3.0,Score: 35,Score: 35
38.0,ARG,5.0,4.0,Score: 38,Score: 35
38.0,ARG,5.0,5.0,Score: 34,Score: 35
38.0,ARG,5.0,6.0,Score: 35,Score: 35
38.0,ARG,5.0,7.0,Score: 34,Score: 35
38.0,ARG,5.0,8.0,Score: 35,Score: 35
38.0,ARG,5.0,9.0,Score: 35,Score: 35
38.0,ARG,5.0,10.0,Score: 35,Score: 35
39.0,LETT,1.0,0.0,Score: 35,Score: 30
39.0,LETT,1.0,1.0,Score: 34,Score: 30
39.0,LETT,1.0,2.0,Score: 35,Score: 30
39.0,LETT,1.0,3.0,Score: 35,Score: 35
39.0,LETT,2.0,0.0,Score: 35,Score: 30
39.0,LETT,2.0,1.0,Score: 30,Score: 30
39.0,LETT,2.0,2.0,Score: 35,Score: 30
39.0,LETT,2.0,3.0,Score: 32,Score: 30
39.0,LETT,3.0,0.0,Score: 35,Score: 30
39.0,LETT,3.0,1.0,Score: 35,Score: 30
39.0,LETT,3.0,2.0,Score: 35,Score: 30
39.0,LETT,3.0,3.0,Score: 36,Score: 35
40.0,NARR,1.0,1.0,Score: 30,Score: 30
40.0,NARR,1.0,2.0,Score: 35,Score: 30
40.0,NARR,1.0,3.0,Score: 32,Score: 30
40.0,NARR,1.0,4.0,Score: 30,Score: 30
40.0,NARR,2.0,1.0,Score: 30,Score: 25
40.0,NARR,2.0,2.0,Score: 30,Score: 30
40.0,NARR,2.0,3.0,Score: 30,Score: 30
40.0,NARR,2.0,4.0,Score: 30,Score: 30
40.0,NARR,3.0,1.0,Score: 30,Score: 30
40.0,NARR,3.0,2.0,Score: 28,Score: 30
40.0,NARR,3.0,3.0,Score: 25,Score: 15
40.0,NARR,3.0,4.0,Score: 30,Score: 30
41.0,ARG,1.0,0.0,Score: 38,Score: 35
41.0,ARG,1.0,1.0,Score: 35,Score: 35
41.0,ARG,1.0,2.0,Score: 38,Score: 35
41.0,ARG,1.0,3.0,Score: 38,Score: 38
41.0,ARG,2.0,0.0,Score: 35,Score: 37
41.0,ARG,2.0,1.0,Score: 37,Score: 35
41.0,ARG,2.0,2.0,Score: 37,Score: 35
41.0,ARG,2.0,3.0,Score: 38,Score: 35
41.0,ARG,3.0,0.0,Score: 34,Score: 35
41.0,ARG,3.0,1.0,Score: 35,Score: 35
41.0,ARG,3.0,2.0,Score: 35,Score: 30
41.0,ARG,3.0,3.0,Score: 35,Score: 30
42.0,ARG,1.0,1.0,Score: 35,Score: 34
42.0,ARG,1.0,2.0,Score: 35,Score: 30
42.0,ARG,1.0,3.0,Score: 35,Score: 30
42.0,ARG,1.0,4.0,Score: 35,Score: 36
42.0,ARG,2.0,1.0,Score: 38,Score: 35
42.0,ARG,2.0,2.0,Score: 35,Score: 35
42.0,ARG,2.0,3.0,Score: 37,Score: 35
42.0,ARG,2.0,4.0,Score: 38,Score: 35
42.0,ARG,3.0,1.0,Score: 35,Score: 35
42.0,ARG,3.0,2.0,Score: 35,Score: 35
42.0,ARG,3.0,3.0,Score: 38,Score: 35
42.0,ARG,3.0,4.0,Score: 36,Score: 35
43.0,LETT,1.0,1.0,Score: 35,Score: 35
43.0,LETT,1.0,2.0,Score: 35,Score: 35
43.0,LETT,1.0,3.0,Score: 32,Score: 30
43.0,LETT,1.0,4.0,Score: 35,Score: 30
43.0,LETT,1.0,5.0,Score: 35,Score: 35
43.0,LETT,1.0,6.0,Score: 37,Score: 37
43.0,LETT,1.0,7.0,Score: 35,Score: 34
43.0,LETT,1.0,8.0,Score: 36,Score: 35
43.0,LETT,1.0,9.0,Score: 28,Score: 35
43.0,LETT,1.0,10.0,Score: 34,Score: 32
43.0,LETT,2.0,1.0,Score: 35,Score: 35
43.0,LETT,2.0,2.0,Score: 38,Score: 35
43.0,LETT,2.0,3.0,Score: 36,Score: 38
43.0,LETT,2.0,4.0,Score: 35,Score: 34
43.0,LETT,2.0,5.0,Score: 38,Score: 36
43.0,LETT,2.0,6.0,Score: 38,Score: 37
43.0,LETT,2.0,7.0,Score: 37,Score: 35
43.0,LETT,2.0,8.0,Score: 35,Score: 30
43.0,LETT,2.0,9.0,Score: 35,Score: 35
43.0,LETT,2.0,10.0,Score: 30,Score: 35
43.0,LETT,3.0,1.0,Score: 35,Score: 35
43.0,LETT,3.0,2.0,Score: 35,Score: 35
43.0,LETT,3.0,3.0,Score: 35,Score: 35
43.0,LETT,3.0,4.0,Score: 36,Score: 35
43.0,LETT,3.0,5.0,Score: 35,Score: 36
43.0,LETT,3.0,6.0,Score: 32,Score: 35
43.0,LETT,3.0,7.0,Score: 32,Score: 34
43.0,LETT,3.0,8.0,Score: 35,Score: 36
43.0,LETT,3.0,9.0,Score: 30,Score: 35
43.0,LETT,3.0,10.0,Score: 35,Score: 30
43.0,LETT,4.0,1.0,Score: 35,Score: 35
43.0,LETT,4.0,2.0,Score: 35,Score: 29
43.0,LETT,4.0,3.0,Score: 36,Score: 30
43.0,LETT,4.0,4.0,Score: 35,Score: 32
43.0,LETT,4.0,5.0,Score: 36,Score: 34
43.0,LETT,4.0,6.0,Score: 35,Score: 35
43.0,LETT,4.0,7.0,Score: 34,Score: 35
43.0,LETT,4.0,8.0,Score: 35,Score: 35
43.0,LETT,4.0,9.0,Score: 38,Score: 30
43.0,LETT,4.0,10.0,Score: 30,Score: 35
43.0,LETT,5.0,1.0,Score: 35,Score: 34
43.0,LETT,5.0,2.0,Score: 32,Score: 30
43.0,LETT,5.0,3.0,Score: 33,Score: 35
43.0,LETT,5.0,4.0,Score: 35,Score: 35
43.0,LETT,5.0,5.0,Score: 35,Score: 30
43.0,LETT,5.0,6.0,Score: 35,Score: 28
43.0,LETT,5.0,7.0,Score: 35,Score: 28
43.0,LETT,5.0,8.0,Score: 35,Score: 34
43.0,LETT,5.0,9.0,Score: 34,Score: 34
43.0,LETT,5.0,10.0,Score: 35,Score: 30
44.0,COMM,1.0,0.0,Score: 34,Score: 36
44.0,COMM,1.0,1.0,Score: 36,Score: 34
44.0,COMM,1.0,2.0,Score: 35,Score: 35
44.0,COMM,1.0,3.0,Score: 38,Score: 38
44.0,COMM,1.0,4.0,Score: 37,Score: 35
44.0,COMM,1.0,5.0,Score: 38,Score: 30
44.0,COMM,1.0,6.0,Score: 35,Score: 35
44.0,COMM,1.0,7.0,Score: 35,Score: 30
44.0,COMM,1.0,8.0,Score: 34,Score: 34
44.0,COMM,1.0,9.0,Score: 38,Score: 32
44.0,COMM,1.0,0.0,Score: 38,Score: 36
44.0,COMM,1.0,1.0,Score: 36,Score: 34
44.0,COMM,1.0,2.0,Score: 35,Score: 35
44.0,COMM,1.0,3.0,Score: 38,Score: 30
44.0,COMM,1.0,4.0,Score: 35,Score: 35
44.0,COMM,1.0,5.0,Score: 35,Score: 32
44.0,COMM,1.0,6.0,Score: 37,Score: 36
44.0,COMM,1.0,7.0,Score: 36,Score: 34
44.0,COMM,1.0,8.0,Score: 35,Score: 35
44.0,COMM,1.0,9.0,Score: 35,Score: 32
44.0,COMM,1.0,0.0,Score: 35,Score: 35
44.0,COMM,1.0,1.0,Score: 34,Score: 35
44.0,COMM,1.0,2.0,Score: 35,Score: 34
44.0,COMM,1.0,3.0,Score: 35,Score: 32
44.0,COMM,1.0,4.0,Score: 35,Score: 35
44.0,COMM,1.0,5.0,Score: 35,Score: 30
44.0,COMM,1.0,6.0,Score: 36,Score: 30
44.0,COMM,1.0,7.0,Score: 36,Score: 30
44.0,COMM,1.0,8.0,Score: 37,Score: 35
44.0,COMM,1.0,9.0,Score: 36,Score: 34
44.0,COMM,1.0,0.0,Score: 35,Score: 35
44.0,COMM,1.0,1.0,Score: 35,Score: 30
44.0,COMM,1.0,2.0,Score: 35,Score: 36
44.0,COMM,1.0,3.0,Score: 38,Score: 30
44.0,COMM,1.0,4.0,Score: 35,Score: 35
44.0,COMM,1.0,5.0,Score: 35,Score: 32
44.0,COMM,1.0,6.0,Score: 35,Score: 34
44.0,COMM,1.0,7.0,Score: 35,Score: 34
44.0,COMM,1.0,8.0,Score: 35,Score: 35
44.0,COMM,1.0,9.0,Score: 35,Score: 35
44.0,COMM,1.0,0.0,Score: 35,Score: 35
44.0,COMM,1.0,1.0,Score: 35,Score: 32
44.0,COMM,1.0,2.0,Score: 37,Score: 35
44.0,COMM,1.0,3.0,Score: 35,Score: 34
44.0,COMM,1.0,4.0,Score: 35,Score: 35
44.0,COMM,1.0,5.0,Score: 38,Score: 34
44.0,COMM,1.0,6.0,Score: 30,Score: 34
44.0,COMM,1.0,7.0,Score: 35,Score: 34
44.0,COMM,1.0,8.0,Score: 35,Score: 35
44.0,COMM,1.0,9.0,Score: 38,Score: 35
45.0,LETT,1.0,1.0,Score: 35,Score: 35
45.0,LETT,1.0,2.0,Score: 38,Score: 35
45.0,LETT,1.0,3.0,Score: 35,Score: 30
45.0,LETT,1.0,4.0,Score: 35,Score: 30
45.0,LETT,2.0,1.0,Score: 38,Score: 30
45.0,LETT,2.0,2.0,Score: 35,Score: 30
45.0,LETT,2.0,3.0,Score: 35,Score: 35
45.0,LETT,2.0,4.0,Score: 36,Score: 28
45.0,LETT,3.0,1.0,Score: 34,Score: 30
45.0,LETT,3.0,2.0,Score: 35,Score: 29
45.0,LETT,3.0,3.0,Score: 35,Score: 32
45.0,LETT,3.0,4.0,Score: 35,Score: 28
46.0,SUGG,1.0,1.0,Score: 35,Score: 33
46.0,SUGG,1.0,2.0,Score: 35,Score: 30
46.0,SUGG,1.0,3.0,Score: 30,Score: 28
46.0,SUGG,1.0,4.0,Score: 35,Score: 35
46.0,SUGG,2.0,1.0,Score: 30,Score: 28
46.0,SUGG,2.0,2.0,Score: 35,Score: 32
46.0,SUGG,2.0,3.0,Score: 30,Score: 30
46.0,SUGG,2.0,4.0,Score: 35,Score: 35
46.0,SUGG,3.0,1.0,Score: 35,Score: 36
